time,state,action,new_state,cost,new_state_cost,total_cost
18,"[0, 5, 15]","[(0, 1), (0, 1), (10, 0)]","[0, 5, 25]",506.912777867,Inf,Inf
18,"[0, 5, 15]","[(10, 0), (10, 0), (5, 0)]","[10, 15, 20]",517.2819446675,-100.0,417.28194466750006
18,"[0, 5, 15]","[(5, 0), (10, 0), (5, 0)]","[5, 15, 20]",513.825555734,-100.0,413.825555734
18,"[0, 5, 15]","[(0, 1), (10, 0), (5, 0)]","[0, 15, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 5, 15]","[(10, 0), (5, 0), (5, 0)]","[10, 10, 20]",513.825555734,-100.0,413.825555734
18,"[0, 5, 15]","[(5, 0), (5, 0), (5, 0)]","[5, 10, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 5, 15]","[(0, 1), (5, 0), (5, 0)]","[0, 10, 20]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 5, 15]","[(10, 0), (0, 1), (5, 0)]","[10, 5, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 5, 15]","[(5, 0), (0, 1), (5, 0)]","[5, 5, 20]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 5, 15]","[(0, 1), (0, 1), (5, 0)]","[0, 5, 20]",503.4563889335,-100.0,403.4563889335
18,"[0, 5, 15]","[(10, 0), (10, 0), (0, 1)]","[10, 15, 10]",-86.174444266,-100.0,-186.174444266
18,"[0, 5, 15]","[(5, 0), (10, 0), (0, 1)]","[5, 15, 10]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 5, 15]","[(0, 1), (10, 0), (0, 1)]","[0, 15, 10]",-93.087222133,-100.0,-193.087222133
18,"[0, 5, 15]","[(10, 0), (5, 0), (0, 1)]","[10, 10, 10]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 5, 15]","[(5, 0), (5, 0), (0, 1)]","[5, 10, 10]",-93.087222133,-100.0,-193.087222133
18,"[0, 5, 15]","[(0, 1), (5, 0), (0, 1)]","[0, 10, 10]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 5, 15]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 10]",-93.087222133,-100.0,-193.087222133
18,"[0, 5, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 10]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 10]",-100.0,-100.0,-200.0
18,"[0, 5, 20]","[(10, 0), (10, 0), (10, 0)]","[10, 15, 30]",520.738333601,Inf,Inf
18,"[0, 5, 20]","[(5, 0), (10, 0), (10, 0)]","[5, 15, 30]",517.2819446674999,Inf,Inf
18,"[0, 5, 20]","[(0, 1), (10, 0), (10, 0)]","[0, 15, 30]",513.825555734,Inf,Inf
18,"[0, 5, 20]","[(10, 0), (5, 0), (10, 0)]","[10, 10, 30]",517.2819446674999,Inf,Inf
18,"[0, 5, 20]","[(5, 0), (5, 0), (10, 0)]","[5, 10, 30]",513.825555734,Inf,Inf
18,"[0, 5, 20]","[(0, 1), (5, 0), (10, 0)]","[0, 10, 30]",510.3691668005,Inf,Inf
18,"[0, 5, 20]","[(10, 0), (0, 1), (10, 0)]","[10, 5, 30]",513.825555734,Inf,Inf
18,"[0, 5, 20]","[(5, 0), (0, 1), (10, 0)]","[5, 5, 30]",510.3691668005,Inf,Inf
18,"[0, 5, 20]","[(0, 1), (0, 1), (10, 0)]","[0, 5, 30]",506.912777867,Inf,Inf
18,"[0, 5, 20]","[(10, 0), (10, 0), (5, 0)]","[10, 15, 25]",517.2819446675,Inf,Inf
18,"[0, 5, 20]","[(5, 0), (10, 0), (5, 0)]","[5, 15, 25]",513.825555734,Inf,Inf
18,"[0, 5, 20]","[(0, 1), (10, 0), (5, 0)]","[0, 15, 25]",510.3691668005,Inf,Inf
18,"[0, 5, 20]","[(10, 0), (5, 0), (5, 0)]","[10, 10, 25]",513.825555734,Inf,Inf
18,"[0, 5, 20]","[(5, 0), (5, 0), (5, 0)]","[5, 10, 25]",510.3691668005,Inf,Inf
18,"[0, 5, 20]","[(0, 1), (5, 0), (5, 0)]","[0, 10, 25]",506.91277786700005,Inf,Inf
18,"[0, 5, 20]","[(10, 0), (0, 1), (5, 0)]","[10, 5, 25]",510.3691668005,Inf,Inf
18,"[0, 5, 20]","[(5, 0), (0, 1), (5, 0)]","[5, 5, 25]",506.91277786700005,Inf,Inf
18,"[0, 5, 20]","[(0, 1), (0, 1), (5, 0)]","[0, 5, 25]",503.4563889335,Inf,Inf
18,"[0, 5, 20]","[(10, 0), (10, 0), (0, 1)]","[10, 15, 15]",-86.174444266,-100.0,-186.174444266
18,"[0, 5, 20]","[(5, 0), (10, 0), (0, 1)]","[5, 15, 15]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 5, 20]","[(0, 1), (10, 0), (0, 1)]","[0, 15, 15]",-93.087222133,-100.0,-193.087222133
18,"[0, 5, 20]","[(10, 0), (5, 0), (0, 1)]","[10, 10, 15]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 5, 20]","[(5, 0), (5, 0), (0, 1)]","[5, 10, 15]",-93.087222133,-100.0,-193.087222133
18,"[0, 5, 20]","[(0, 1), (5, 0), (0, 1)]","[0, 10, 15]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 5, 20]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 15]",-93.087222133,-100.0,-193.087222133
18,"[0, 5, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 15]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 15]",-100.0,-100.0,-200.0
18,"[0, 10, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 20, 10]",520.738333601,-100.0,420.738333601
18,"[0, 10, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 20, 10]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 10, 0]","[(0, 1), (10, 0), (10, 0)]","[0, 20, 10]",513.825555734,-100.0,413.825555734
18,"[0, 10, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 15, 10]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 10, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 15, 10]",513.825555734,-100.0,413.825555734
18,"[0, 10, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 15, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 0]","[(10, 0), (0, 1), (10, 0)]","[10, 10, 10]",513.825555734,-100.0,413.825555734
18,"[0, 10, 0]","[(5, 0), (0, 1), (10, 0)]","[5, 10, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 0]","[(0, 1), (0, 1), (10, 0)]","[0, 10, 10]",506.912777867,-100.0,406.912777867
18,"[0, 10, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 20, 5]",517.2819446675,-100.0,417.28194466750006
18,"[0, 10, 0]","[(5, 0), (10, 0), (5, 0)]","[5, 20, 5]",513.825555734,-100.0,413.825555734
18,"[0, 10, 0]","[(0, 1), (10, 0), (5, 0)]","[0, 20, 5]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 15, 5]",513.825555734,-100.0,413.825555734
18,"[0, 10, 0]","[(5, 0), (5, 0), (5, 0)]","[5, 15, 5]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 0]","[(0, 1), (5, 0), (5, 0)]","[0, 15, 5]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 0]","[(10, 0), (0, 1), (5, 0)]","[10, 10, 5]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 10, 5]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 5]",503.4563889335,-100.0,403.4563889335
18,"[0, 10, 0]","[(10, 0), (10, 0), (0, 1)]","[10, 20, -5]",-86.174444266,Inf,Inf
18,"[0, 10, 0]","[(5, 0), (10, 0), (0, 1)]","[5, 20, -5]",-89.6308331995,Inf,Inf
18,"[0, 10, 0]","[(0, 1), (10, 0), (0, 1)]","[0, 20, -5]",-93.087222133,Inf,Inf
18,"[0, 10, 0]","[(10, 0), (5, 0), (0, 1)]","[10, 15, -5]",-89.6308331995,Inf,Inf
18,"[0, 10, 0]","[(5, 0), (5, 0), (0, 1)]","[5, 15, -5]",-93.087222133,Inf,Inf
18,"[0, 10, 0]","[(0, 1), (5, 0), (0, 1)]","[0, 15, -5]",-96.5436110665,Inf,Inf
18,"[0, 10, 0]","[(10, 0), (0, 1), (0, 1)]","[10, 10, -5]",-93.087222133,Inf,Inf
18,"[0, 10, 0]","[(5, 0), (0, 1), (0, 1)]","[5, 10, -5]",-96.5436110665,Inf,Inf
18,"[0, 10, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 10, -5]",-100.0,Inf,Inf
18,"[0, 10, 5]","[(10, 0), (10, 0), (10, 0)]","[10, 20, 15]",520.738333601,-100.0,420.738333601
18,"[0, 10, 5]","[(5, 0), (10, 0), (10, 0)]","[5, 20, 15]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 10, 5]","[(0, 1), (10, 0), (10, 0)]","[0, 20, 15]",513.825555734,-100.0,413.825555734
18,"[0, 10, 5]","[(10, 0), (5, 0), (10, 0)]","[10, 15, 15]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 10, 5]","[(5, 0), (5, 0), (10, 0)]","[5, 15, 15]",513.825555734,-100.0,413.825555734
18,"[0, 10, 5]","[(0, 1), (5, 0), (10, 0)]","[0, 15, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 5]","[(10, 0), (0, 1), (10, 0)]","[10, 10, 15]",513.825555734,-100.0,413.825555734
18,"[0, 10, 5]","[(5, 0), (0, 1), (10, 0)]","[5, 10, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 5]","[(0, 1), (0, 1), (10, 0)]","[0, 10, 15]",506.912777867,-100.0,406.912777867
18,"[0, 10, 5]","[(10, 0), (10, 0), (5, 0)]","[10, 20, 10]",517.2819446675,-100.0,417.28194466750006
18,"[0, 10, 5]","[(5, 0), (10, 0), (5, 0)]","[5, 20, 10]",513.825555734,-100.0,413.825555734
18,"[0, 10, 5]","[(0, 1), (10, 0), (5, 0)]","[0, 20, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 5]","[(10, 0), (5, 0), (5, 0)]","[10, 15, 10]",513.825555734,-100.0,413.825555734
18,"[0, 10, 5]","[(5, 0), (5, 0), (5, 0)]","[5, 15, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 5]","[(0, 1), (5, 0), (5, 0)]","[0, 15, 10]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 5]","[(10, 0), (0, 1), (5, 0)]","[10, 10, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 5]","[(5, 0), (0, 1), (5, 0)]","[5, 10, 10]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 5]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 10]",503.4563889335,-100.0,403.4563889335
18,"[0, 10, 5]","[(10, 0), (10, 0), (0, 1)]","[10, 20, 0]",-86.174444266,-100.0,-186.174444266
18,"[0, 10, 5]","[(5, 0), (10, 0), (0, 1)]","[5, 20, 0]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 5]","[(0, 1), (10, 0), (0, 1)]","[0, 20, 0]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 5]","[(10, 0), (5, 0), (0, 1)]","[10, 15, 0]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 5]","[(5, 0), (5, 0), (0, 1)]","[5, 15, 0]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 5]","[(0, 1), (5, 0), (0, 1)]","[0, 15, 0]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 10, 0]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 0]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 0]",-100.0,-100.0,-200.0
18,"[0, 10, 10]","[(10, 0), (10, 0), (10, 0)]","[10, 20, 20]",520.738333601,-100.0,420.738333601
18,"[0, 10, 10]","[(5, 0), (10, 0), (10, 0)]","[5, 20, 20]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 10, 10]","[(0, 1), (10, 0), (10, 0)]","[0, 20, 20]",513.825555734,-100.0,413.825555734
18,"[0, 10, 10]","[(10, 0), (5, 0), (10, 0)]","[10, 15, 20]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 10, 10]","[(5, 0), (5, 0), (10, 0)]","[5, 15, 20]",513.825555734,-100.0,413.825555734
18,"[0, 10, 10]","[(0, 1), (5, 0), (10, 0)]","[0, 15, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 10]","[(10, 0), (0, 1), (10, 0)]","[10, 10, 20]",513.825555734,-100.0,413.825555734
18,"[0, 10, 10]","[(5, 0), (0, 1), (10, 0)]","[5, 10, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 10]","[(0, 1), (0, 1), (10, 0)]","[0, 10, 20]",506.912777867,-100.0,406.912777867
18,"[0, 10, 10]","[(10, 0), (10, 0), (5, 0)]","[10, 20, 15]",517.2819446675,-100.0,417.28194466750006
18,"[0, 10, 10]","[(5, 0), (10, 0), (5, 0)]","[5, 20, 15]",513.825555734,-100.0,413.825555734
18,"[0, 10, 10]","[(0, 1), (10, 0), (5, 0)]","[0, 20, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 10]","[(10, 0), (5, 0), (5, 0)]","[10, 15, 15]",513.825555734,-100.0,413.825555734
18,"[0, 10, 10]","[(5, 0), (5, 0), (5, 0)]","[5, 15, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 10]","[(0, 1), (5, 0), (5, 0)]","[0, 15, 15]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 10]","[(10, 0), (0, 1), (5, 0)]","[10, 10, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 10]","[(5, 0), (0, 1), (5, 0)]","[5, 10, 15]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 10]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 15]",503.4563889335,-100.0,403.4563889335
18,"[0, 10, 10]","[(10, 0), (10, 0), (0, 1)]","[10, 20, 5]",-86.174444266,-100.0,-186.174444266
18,"[0, 10, 10]","[(5, 0), (10, 0), (0, 1)]","[5, 20, 5]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 10]","[(0, 1), (10, 0), (0, 1)]","[0, 20, 5]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 10]","[(10, 0), (5, 0), (0, 1)]","[10, 15, 5]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 10]","[(5, 0), (5, 0), (0, 1)]","[5, 15, 5]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 10]","[(0, 1), (5, 0), (0, 1)]","[0, 15, 5]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 10, 5]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 5]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 5]",-100.0,-100.0,-200.0
18,"[0, 10, 15]","[(10, 0), (10, 0), (10, 0)]","[10, 20, 25]",520.738333601,Inf,Inf
18,"[0, 10, 15]","[(5, 0), (10, 0), (10, 0)]","[5, 20, 25]",517.2819446674999,Inf,Inf
18,"[0, 10, 15]","[(0, 1), (10, 0), (10, 0)]","[0, 20, 25]",513.825555734,Inf,Inf
18,"[0, 10, 15]","[(10, 0), (5, 0), (10, 0)]","[10, 15, 25]",517.2819446674999,Inf,Inf
18,"[0, 10, 15]","[(5, 0), (5, 0), (10, 0)]","[5, 15, 25]",513.825555734,Inf,Inf
18,"[0, 10, 15]","[(0, 1), (5, 0), (10, 0)]","[0, 15, 25]",510.3691668005,Inf,Inf
18,"[0, 10, 15]","[(10, 0), (0, 1), (10, 0)]","[10, 10, 25]",513.825555734,Inf,Inf
18,"[0, 10, 15]","[(5, 0), (0, 1), (10, 0)]","[5, 10, 25]",510.3691668005,Inf,Inf
18,"[0, 10, 15]","[(0, 1), (0, 1), (10, 0)]","[0, 10, 25]",506.912777867,Inf,Inf
18,"[0, 10, 15]","[(10, 0), (10, 0), (5, 0)]","[10, 20, 20]",517.2819446675,-100.0,417.28194466750006
18,"[0, 10, 15]","[(5, 0), (10, 0), (5, 0)]","[5, 20, 20]",513.825555734,-100.0,413.825555734
18,"[0, 10, 15]","[(0, 1), (10, 0), (5, 0)]","[0, 20, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 15]","[(10, 0), (5, 0), (5, 0)]","[10, 15, 20]",513.825555734,-100.0,413.825555734
18,"[0, 10, 15]","[(5, 0), (5, 0), (5, 0)]","[5, 15, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 15]","[(0, 1), (5, 0), (5, 0)]","[0, 15, 20]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 15]","[(10, 0), (0, 1), (5, 0)]","[10, 10, 20]",510.3691668005,-100.0,410.3691668005
18,"[0, 10, 15]","[(5, 0), (0, 1), (5, 0)]","[5, 10, 20]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 10, 15]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 20]",503.4563889335,-100.0,403.4563889335
18,"[0, 10, 15]","[(10, 0), (10, 0), (0, 1)]","[10, 20, 10]",-86.174444266,-100.0,-186.174444266
18,"[0, 10, 15]","[(5, 0), (10, 0), (0, 1)]","[5, 20, 10]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 15]","[(0, 1), (10, 0), (0, 1)]","[0, 20, 10]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 15]","[(10, 0), (5, 0), (0, 1)]","[10, 15, 10]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 15]","[(5, 0), (5, 0), (0, 1)]","[5, 15, 10]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 15]","[(0, 1), (5, 0), (0, 1)]","[0, 15, 10]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 15]","[(10, 0), (0, 1), (0, 1)]","[10, 10, 10]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 10]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 10]",-100.0,-100.0,-200.0
18,"[0, 10, 20]","[(10, 0), (10, 0), (10, 0)]","[10, 20, 30]",520.738333601,Inf,Inf
18,"[0, 10, 20]","[(5, 0), (10, 0), (10, 0)]","[5, 20, 30]",517.2819446674999,Inf,Inf
18,"[0, 10, 20]","[(0, 1), (10, 0), (10, 0)]","[0, 20, 30]",513.825555734,Inf,Inf
18,"[0, 10, 20]","[(10, 0), (5, 0), (10, 0)]","[10, 15, 30]",517.2819446674999,Inf,Inf
18,"[0, 10, 20]","[(5, 0), (5, 0), (10, 0)]","[5, 15, 30]",513.825555734,Inf,Inf
18,"[0, 10, 20]","[(0, 1), (5, 0), (10, 0)]","[0, 15, 30]",510.3691668005,Inf,Inf
18,"[0, 10, 20]","[(10, 0), (0, 1), (10, 0)]","[10, 10, 30]",513.825555734,Inf,Inf
18,"[0, 10, 20]","[(5, 0), (0, 1), (10, 0)]","[5, 10, 30]",510.3691668005,Inf,Inf
18,"[0, 10, 20]","[(0, 1), (0, 1), (10, 0)]","[0, 10, 30]",506.912777867,Inf,Inf
18,"[0, 10, 20]","[(10, 0), (10, 0), (5, 0)]","[10, 20, 25]",517.2819446675,Inf,Inf
18,"[0, 10, 20]","[(5, 0), (10, 0), (5, 0)]","[5, 20, 25]",513.825555734,Inf,Inf
18,"[0, 10, 20]","[(0, 1), (10, 0), (5, 0)]","[0, 20, 25]",510.3691668005,Inf,Inf
18,"[0, 10, 20]","[(10, 0), (5, 0), (5, 0)]","[10, 15, 25]",513.825555734,Inf,Inf
18,"[0, 10, 20]","[(5, 0), (5, 0), (5, 0)]","[5, 15, 25]",510.3691668005,Inf,Inf
18,"[0, 10, 20]","[(0, 1), (5, 0), (5, 0)]","[0, 15, 25]",506.91277786700005,Inf,Inf
18,"[0, 10, 20]","[(10, 0), (0, 1), (5, 0)]","[10, 10, 25]",510.3691668005,Inf,Inf
18,"[0, 10, 20]","[(5, 0), (0, 1), (5, 0)]","[5, 10, 25]",506.91277786700005,Inf,Inf
18,"[0, 10, 20]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 25]",503.4563889335,Inf,Inf
18,"[0, 10, 20]","[(10, 0), (10, 0), (0, 1)]","[10, 20, 15]",-86.174444266,-100.0,-186.174444266
18,"[0, 10, 20]","[(5, 0), (10, 0), (0, 1)]","[5, 20, 15]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 20]","[(0, 1), (10, 0), (0, 1)]","[0, 20, 15]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 20]","[(10, 0), (5, 0), (0, 1)]","[10, 15, 15]",-89.6308331995,-100.0,-189.6308331995
18,"[0, 10, 20]","[(5, 0), (5, 0), (0, 1)]","[5, 15, 15]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 20]","[(0, 1), (5, 0), (0, 1)]","[0, 15, 15]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 20]","[(10, 0), (0, 1), (0, 1)]","[10, 10, 15]",-93.087222133,-100.0,-193.087222133
18,"[0, 10, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 15]",-96.5436110665,-100.0,-196.5436110665
18,"[0, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 15]",-100.0,-100.0,-200.0
18,"[0, 15, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 25, 10]",520.738333601,Inf,Inf
18,"[0, 15, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 25, 10]",517.2819446674999,Inf,Inf
18,"[0, 15, 0]","[(0, 1), (10, 0), (10, 0)]","[0, 25, 10]",513.825555734,Inf,Inf
18,"[0, 15, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 20, 10]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 15, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 20, 10]",513.825555734,-100.0,413.825555734
18,"[0, 15, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 20, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 0]","[(10, 0), (0, 1), (10, 0)]","[10, 15, 10]",513.825555734,-100.0,413.825555734
18,"[0, 15, 0]","[(5, 0), (0, 1), (10, 0)]","[5, 15, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 0]","[(0, 1), (0, 1), (10, 0)]","[0, 15, 10]",506.912777867,-100.0,406.912777867
18,"[0, 15, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 25, 5]",517.2819446675,Inf,Inf
18,"[0, 15, 0]","[(5, 0), (10, 0), (5, 0)]","[5, 25, 5]",513.825555734,Inf,Inf
18,"[0, 15, 0]","[(0, 1), (10, 0), (5, 0)]","[0, 25, 5]",510.3691668005,Inf,Inf
18,"[0, 15, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 20, 5]",513.825555734,-100.0,413.825555734
18,"[0, 15, 0]","[(5, 0), (5, 0), (5, 0)]","[5, 20, 5]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 0]","[(0, 1), (5, 0), (5, 0)]","[0, 20, 5]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 15, 0]","[(10, 0), (0, 1), (5, 0)]","[10, 15, 5]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 15, 5]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 15, 5]",503.4563889335,-100.0,403.4563889335
18,"[0, 15, 0]","[(10, 0), (10, 0), (0, 1)]","[10, 25, -5]",-86.174444266,Inf,Inf
18,"[0, 15, 0]","[(5, 0), (10, 0), (0, 1)]","[5, 25, -5]",-89.6308331995,Inf,Inf
18,"[0, 15, 0]","[(0, 1), (10, 0), (0, 1)]","[0, 25, -5]",-93.087222133,Inf,Inf
18,"[0, 15, 0]","[(10, 0), (5, 0), (0, 1)]","[10, 20, -5]",-89.6308331995,Inf,Inf
18,"[0, 15, 0]","[(5, 0), (5, 0), (0, 1)]","[5, 20, -5]",-93.087222133,Inf,Inf
18,"[0, 15, 0]","[(0, 1), (5, 0), (0, 1)]","[0, 20, -5]",-96.5436110665,Inf,Inf
18,"[0, 15, 0]","[(10, 0), (0, 1), (0, 1)]","[10, 15, -5]",-93.087222133,Inf,Inf
18,"[0, 15, 0]","[(5, 0), (0, 1), (0, 1)]","[5, 15, -5]",-96.5436110665,Inf,Inf
18,"[0, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 15, -5]",-100.0,Inf,Inf
18,"[0, 15, 5]","[(10, 0), (10, 0), (10, 0)]","[10, 25, 15]",520.738333601,Inf,Inf
18,"[0, 15, 5]","[(5, 0), (10, 0), (10, 0)]","[5, 25, 15]",517.2819446674999,Inf,Inf
18,"[0, 15, 5]","[(0, 1), (10, 0), (10, 0)]","[0, 25, 15]",513.825555734,Inf,Inf
18,"[0, 15, 5]","[(10, 0), (5, 0), (10, 0)]","[10, 20, 15]",517.2819446674999,-100.0,417.28194466749994
18,"[0, 15, 5]","[(5, 0), (5, 0), (10, 0)]","[5, 20, 15]",513.825555734,-100.0,413.825555734
18,"[0, 15, 5]","[(0, 1), (5, 0), (10, 0)]","[0, 20, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 5]","[(10, 0), (0, 1), (10, 0)]","[10, 15, 15]",513.825555734,-100.0,413.825555734
18,"[0, 15, 5]","[(5, 0), (0, 1), (10, 0)]","[5, 15, 15]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 5]","[(0, 1), (0, 1), (10, 0)]","[0, 15, 15]",506.912777867,-100.0,406.912777867
18,"[0, 15, 5]","[(10, 0), (10, 0), (5, 0)]","[10, 25, 10]",517.2819446675,Inf,Inf
18,"[0, 15, 5]","[(5, 0), (10, 0), (5, 0)]","[5, 25, 10]",513.825555734,Inf,Inf
18,"[0, 15, 5]","[(0, 1), (10, 0), (5, 0)]","[0, 25, 10]",510.3691668005,Inf,Inf
18,"[0, 15, 5]","[(10, 0), (5, 0), (5, 0)]","[10, 20, 10]",513.825555734,-100.0,413.825555734
18,"[0, 15, 5]","[(5, 0), (5, 0), (5, 0)]","[5, 20, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 5]","[(0, 1), (5, 0), (5, 0)]","[0, 20, 10]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 15, 5]","[(10, 0), (0, 1), (5, 0)]","[10, 15, 10]",510.3691668005,-100.0,410.3691668005
18,"[0, 15, 5]","[(5, 0), (0, 1), (5, 0)]","[5, 15, 10]",506.91277786700005,-100.0,406.91277786700005
18,"[0, 15, 5]","[(0, 1), (0, 1), (5, 0)]","[0, 15, 10]",503.4563889335,-100.0,403.4563889335
